pulse_duration_us,image_q,method,count_scale_electrons_per_i0_pixel,whole_image_template_snr,signal_l2_norm,minimum_variance,maximum_variance,summed_variance,minimum_denominator_electrons,maximum_expected_plus_6sigma_electrons
125,8,dgi,143.33115782168153,42.446376741700476,1.2315267306066537,4.909765471230315e-05,0.0015056070849673183,0.17715252550712532,143.33115782168153,215.28643338630246
125,8,dpfi,143.33115782168153,58.41859294142521,5.2960754796016385,0.00706220161593585,0.009251829975969371,8.713824258570206,143.33115782168153,215.28643338630246
125,9,dgi,143.33115782168153,41.92076028652475,1.2048059831759037,4.909765366036968e-05,0.0014744461492963428,0.174065454972266,143.33115782168153,215.28643338630246
125,9,dpfi,143.33115782168153,57.79721144933548,5.233483662598649,0.00706217551014905,0.0092147883548639,8.709536420858676,143.33115782168153,215.28643338630246
125,10,dgi,143.33115782168153,41.39527802316419,1.178396364140303,4.909765448349747e-05,0.0014436924954453491,0.17103217327179504,143.33115782168153,215.28643338630246
125,10,dpfi,143.33115782168153,57.17473465111974,5.170947632902286,0.007062169056625812,0.009177902976935855,8.70530487691219,143.33115782168153,215.28643338630246
125,11,dgi,143.33115782168153,40.86992093070073,1.1522960450375648,4.909765340460266e-05,0.0014133413820921115,0.168052003045437,143.33115782168153,215.28643338630246
125,11,dpfi,143.33115782168153,56.55115626903508,5.108466874593267,0.007062180951661611,0.009141176422299,8.701129485516454,143.33115782168153,215.28643338630246
125,12,dgi,143.33115782168153,40.34464939463554,1.126501704201987,4.9097653336871204e-05,0.001383386309070516,0.16512411058084153,143.33115782168153,215.28643338630246
125,12,dpfi,143.33115782168153,55.926434481220014,5.046037279499544,0.0070622100616507715,0.009104609006907335,8.697009873154242,143.33115782168153,215.28643338630246
125,13,dgi,143.33115782168153,39.8194878790374,1.1010132362633283,4.909765374387085e-05,0.0013538245424960036,0.16224803457774392,143.33115782168153,215.28643338630246
125,13,dpfi,143.33115782168153,55.300603756162154,4.983662368265045,0.00706219179427356,0.009068205524767883,8.692946174031011,143.33115782168153,215.28643338630246
125,14,dgi,143.33115782168153,39.294433908182626,1.0758292314449815,4.90976527237391e-05,0.0013246518839334848,0.1594231698018257,143.33115782168153,215.28643338630246
125,14,dpfi,143.33115782168153,54.673666817385424,4.921342458097636,0.007062181975272152,0.009031968907740677,8.688938302939043,143.33115782168153,215.28643338630246
125,15,dgi,143.33115782168153,38.769466876716606,1.0509474531277954,4.909765231407381e-05,0.0012958631951115616,0.15664882580598533,143.33115782168153,215.28643338630246
125,15,dpfi,143.33115782168153,54.04560508278837,4.859075734404663,0.00706219120914456,0.008995900818241871,8.684986039106029,143.33115782168153,215.28643338630246
150,1,dgi,171.99738938601786,50.86461420493198,1.4273230827148098,3.4289307831545346e-05,0.001439253931090897,0.1589198838497728,171.99738938601786,250.79806208553637
150,1,dpfi,171.99738938601786,68.80273058352701,5.735650618194912,0.0058718396360861996,0.007911288149094014,7.271418827169436,171.99738938601786,250.79806208553637
150,2,dgi,171.99738938601786,50.17385915726399,1.3926735080403005,3.4289310442621205e-05,0.0014052244565725153,0.15544711994931604,171.99738938601786,250.79806208553637
150,2,dpfi,171.99738938601786,67.9953780842115,5.660138177673533,0.005871862529430803,0.007873399141829518,7.266753504830539,171.99738938601786,250.79806208553637
150,3,dgi,171.99738938601786,49.48319100004574,1.3584751042651313,3.4289307881256754e-05,0.0013717049045122195,0.15204350681674883,171.99738938601786,250.79806208553637
150,3,dpfi,171.99738938601786,67.18617441197141,5.584689530559395,0.0058718730249555364,0.007835655042476443,7.2621557309260965,171.99738938601786,250.79806208553637
150,4,dgi,171.99738938601786,48.79258148520578,1.3247240842698202,3.4289308636949084e-05,0.0013386875266519313,0.14870796221035393,171.99738938601786,250.79806208553637
150,4,dpfi,171.99738938601786,66.37509247484796,5.509302703270603,0.00587185064101227,0.007798058870388833,7.25762527744857,171.99738938601786,250.79806208553637
150,5,dgi,171.99738938601786,48.10203567314545,1.2914185251203536,3.4289308181051496e-05,0.001306166623015965,0.14543958954345615,171.99738938601786,250.79806208553637
150,5,dpfi,171.99738938601786,65.56214301172149,5.43397930756041,0.005871850873819011,0.007760615784249519,7.25316212545977,171.99738938601786,250.79806208553637
150,6,dgi,171.99738938601786,47.4116035075027,1.258560910501103,3.428930803224931e-05,0.0012741427380398853,0.1422377394467997,171.99738938601786,250.79806208553637
150,6,dpfi,171.99738938601786,64.74735750060927,5.358724329430006,0.005871872038236459,0.007723338038456361,7.248766247806354,171.99738938601786,250.79806208553637
150,7,dgi,171.99738938601786,46.721426593498606,1.2261576322772256,3.428930786674848e-05,0.0012426199797467737,0.13910215800864945,171.99738938601786,250.79806208553637
150,7,dpfi,171.99738938601786,63.93087793972053,5.283552672765218,0.005871878870488044,0.0076862422859144295,7.2444381858841,171.99738938601786,250.79806208553637
150,8,dgi,171.99738938601786,46.03148051664706,1.1942049206182979,3.4289308050763876e-05,0.0012115907567732177,0.13603179520729253,171.99738938601786,250.79806208553637
150,8,dpfi,171.99738938601786,63.11268370419293,5.208462622089895,0.005871860820138958,0.007649331664878367,7.240177688030354,171.99738938601786,250.79806208553637
150,9,dgi,171.99738938601786,45.34174273016023,1.1626992375751781,3.4289307146879704e-05,0.0011810477843577265,0.1330256359117844,171.99738938601786,250.79806208553637
150,9,dpfi,171.99738938601786,62.29275651818097,5.1334526802628275,0.005871865597565799,0.007612609458884482,7.235984517531277,171.99738938601786,250.79806208553637
150,10,dgi,171.99738938601786,44.65217138013085,1.131636247891353,3.428930759629683e-05,0.00115098301458693,0.1300826081256008,171.99738938601786,250.79806208553637
150,10,dpfi,171.99738938601786,61.47105624034681,5.058519309826452,0.005871891479897341,0.007576077809652575,7.231858331659432,171.99738938601786,250.79806208553637
150,11,dgi,171.99738938601786,43.962755857102486,1.1010132362633285,3.4289307521814664e-05,0.001121390123182501,0.12720180142186227,171.99738938601786,250.79806208553637
150,11,dpfi,171.99738938601786,60.64757952123934,4.983662368265045,0.0058718774789992476,0.007539740723411323,7.2277989777368195,171.99738938601786,250.79806208553637
150,12,dgi,171.99738938601786,43.273512930786346,1.0708286933709161,3.4289306949190644e-05,0.0010922639111835383,0.12438243508700417,171.99738938601786,250.79806208553637
150,12,dpfi,171.99738938601786,59.822357509866464,4.908884759363959,0.005871871601841853,0.007503603453039296,7.223806467294477,171.99738938601786,250.79806208553637
